2.638040024890011e+01        D22 1.077566117650794e-10 -5.155802500160190e-12 5.188113753503272e-05 2.947381544282240e-06
2.638040024890011e+01    IPM1S07 1.077566117650794e-10 -5.155802500160190e-12 5.188113753503272e-05 2.947381544282240e-06
2.668005024889996e+01        D23 1.062116755463829e-10 -5.155802500160190e-12 5.276432041477646e-05 2.947381544282240e-06
2.683005024889996e+01    MQL1S07 1.060950304617868e-10 3.598946763097535e-12 5.288933346399923e-05 -1.282201065921157e-06
2.729429024889998e+01        D24 1.077658055069844e-10 3.598946763097535e-12 5.229408444115597e-05 -1.282201065921157e-06
2.729429024889998e+01   MBT1S07V 1.077658055069844e-10 3.598946763097535e-12 5.229408444115597e-05 -1.282201065921157e-06
3.185811274890011e+01        D25 1.241907597210085e-10 3.598946763097535e-12 4.644234636698085e-05 -1.282201065921157e-06
3.185811274890011e+01   MAZ1S08H 1.241907597210085e-10 3.598946763097535e-12 4.644234636698085e-05 -1.282201065921157e-06
3.238040024890012e+01        D26 1.260704446285157e-10 3.598946763097535e-12 4.577266877776354e-05 -1.282201065921157e-06
3.238040024890012e+01    IPM1S08 1.260704446285157e-10 3.598946763097535e-12 4.577266877776354e-05 -1.282201065921157e-06
3.268005024889997e+01        D27 1.271488690258245e-10 3.598946763097535e-12 4.538845722836047e-05 -1.282201065921157e-06
3.283005024889997e+01    MQL1S08 1.266826763383975e-10 -9.806767166928149e-12 4.554374674088769e-05 3.355384343329552e-06
3.309880024889998e+01        D28 1.240471076620375e-10 -9.806767166928149e-12 4.644550628315754e-05 3.355384343329552e-06
3.309880024889998e+01   MBT1S08H 1.240471076620375e-10 -9.806767166928149e-12 4.644550628315754e-05 3.355384343329552e-06
3.329489024890012e+01        D29 1.221240986883261e-10 -9.806767166928149e-12 4.710346359904150e-05 3.355384343329552e-06
3.329489024890012e+01   MBT1S08V 1.221240986883261e-10 -9.806767166928149e-12 4.710346359904150e-05 3.355384343329552e-06
3.795919204889998e+01        D30 7.638237693949617e-11 -9.806767166928149e-12 6.275398883132489e-05 3.355384343329552e-06
3.795919204889998e+01   MAZ1S09V 7.638237693949617e-11 -9.806767166928149e-12 6.275398883132489e-05 3.355384343329552e-06
3.838040024890012e+01        D31 7.225168619316291e-11 -9.806767166928149e-12 6.416730423088736e-05 3.355384343329552e-06
3.838040024890012e+01    IPM1S09 7.225168619316291e-11 -9.806767166928149e-12 6.416730423088736e-05 3.355384343329552e-06
3.868005024889997e+01        D32 6.931308841167110e-11 -9.806767166928149e-12 6.517274514936556e-05 3.355384343329552e-06
3.883005024889997e+01    MQL1S09 6.831882371318484e-11 -3.465337669150936e-12 6.523991746313220e-05 -2.460746734683383e-06
3.929429024889998e+01        D33 6.671007535372260e-11 -3.465337669150936e-12 6.409754039902275e-05 -2.460746734683383e-06
3.929429024889998e+01   MBT1S09V 6.671007535372260e-11 -3.465337669150936e-12 6.409754039902275e-05 -2.460746734683383e-06
4.438040024890012e+01        D34 4.908498678156794e-11 -3.465337669150936e-12 5.158191182428194e-05 -2.460746734683383e-06
4.438040024890012e+01    IPM1S10 4.908498678156794e-11 -3.465337669150936e-12 5.158191182428194e-05 -2.460746734683383e-06
4.468005024889997e+01        D35 4.804659834909114e-11 -3.465337669150936e-12 5.084454906523443e-05 -2.460746734683383e-06
4.483005024889997e+01    MQB1S10 4.729522493138302e-11 -6.545014592856870e-12 5.071149858327618e-05 6.853612028055342e-07
4.509880024889998e+01        D36 4.553625225958810e-11 -6.545014592856870e-12 5.089568940653018e-05 6.853612028055342e-07
4.509880024889998e+01   MBT1S10H 4.553625225958810e-11 -6.545014592856870e-12 5.089568940653018e-05 6.853612028055342e-07
4.529489024890012e+01        D37 4.425284034827599e-11 -6.545014592856870e-12 5.103008188478842e-05 6.853612028055342e-07
4.529489024890012e+01   MBT1S10V 4.425284034827599e-11 -6.545014592856870e-12 5.103008188478842e-05 6.853612028055342e-07
6.016205624890011e+01        D38 -5.305297807642171e-11 -6.545014592856870e-12 6.121946065685795e-05 6.853612028055342e-07
6.016205624890011e+01   MAZ1E01H -5.305297807642171e-11 -6.545014592856870e-12 6.121946065685795e-05 6.853612028055342e-07
6.045415624890012e+01        D39 -5.496477683895101e-11 -6.545014592856870e-12 6.141965466419746e-05 6.853612028055342e-07
6.045415624890012e+01   MAZ1E01V -5.496477683895101e-11 -6.545014592856870e-12 6.141965466419746e-05 6.853612028055342e-07
6.093046624890007e+01        D40 -5.808223273986236e-11 -6.545014592856870e-12 6.174609905870572e-05 6.853612028055342e-07
6.093046624890007e+01    IPM1E01 -5.808223273986236e-11 -6.545014592856870e-12 6.174609905870572e-05 6.853612028055342e-07
6.123005424890008e+01        D41 -6.004304057180792e-11 -6.545014592856870e-12 6.195142505073184e-05 6.853612028055342e-07
6.138005424890008e+01    MQB1E01 -6.134882320329163e-11 -1.088113242147674e-11 6.172901693397731e-05 -3.648216105556173e-06
6.164880424890009e+01        D42 -6.427312754150308e-11 -1.088113242147674e-11 6.074855885560905e-05 -3.648216105556173e-06
6.164880424890009e+01   MBT1E01H -6.427312754150308e-11 -1.088113242147674e-11 6.074855885560905e-05 -3.648216105556173e-06
6.184489424890012e+01        D43 -6.640680879805584e-11 -1.088113242147674e-11 6.003318015947044e-05 -3.648216105556173e-06
6.184489424890012e+01   MBT1E01V -6.640680879805584e-11 -1.088113242147674e-11 6.003318015947044e-05 -3.648216105556173e-06
6.220869424890020e+01        D44 -7.036536477304073e-11 -1.088113242147674e-11 5.870595914026880e-05 -3.648216105556173e-06
6.220869424890020e+01    IHA1E01 -7.036536477304073e-11 -1.088113242147674e-11 5.870595914026880e-05 -3.648216105556173e-06
6.283065424890021e+01        D45 -7.713299389403418e-11 -1.088113242147674e-11 5.643691465125707e-05 -3.648216105556173e-06
6.333072272611611e+01    MBW1E01 4.901229668705087e-11 7.234639654634485e-10 5.461373446539140e-05 -3.733336296954113e-06
6.908308572611598e+01        D46 4.210639643451801e-09 7.234639654634485e-10 3.313822888423602e-05 -3.733336296954113e-06
7.008322268054798e+01    MBX1E02 3.931440635034021e-09 -2.142763882383489e-09 2.935198864097134e-05 -3.832121366631792e-06
7.583558568054798e+01        D47 -8.394515039725252e-09 -2.142763882383489e-09 7.308235480049145e-06 -3.832121366631792e-06
7.633565415776388e+01    MBW1E03 -9.342975180852918e-09 -1.316411334964412e-09 5.386058940943173e-06 -3.843601509080340e-06
7.748540525776389e+01        D48 -1.085652056128007e-08 -1.316411334964412e-09 9.668738779163912e-07 -3.843601509080340e-06
7.748540525776389e+01    IPM1E02 -1.085652056128007e-08 -1.316411334964412e-09 9.668738779163912e-07 -3.843601509080340e-06
7.778505525776390e+01        D49 -1.125098321780234e-08 -1.316411334964412e-09 -1.848613142796098e-07 -3.843601509080340e-06
7.793505525776391e+01    MQB1E02 -1.139353828691624e-08 -5.827901093609663e-10 -7.632306504038427e-07 -3.874246711629635e-06
7.820380525776392e+01        D50 -1.155016312880697e-08 -5.827901093609663e-10 -1.804434454154350e-06 -3.874246711629635e-06
7.820380525776392e+01   MBT1E02H -1.155016312880697e-08 -5.827901093609663e-10 -1.804434454154350e-06 -3.874246711629635e-06
7.839989525776400e+01        D51 -1.166444244135204e-08 -5.827901093609663e-10 -2.564135491838127e-06 -3.874246711629635e-06
7.839989525776400e+01   MBT1E02V -1.166444244135204e-08 -5.827901093609663e-10 -2.564135491838127e-06 -3.874246711629635e-06
9.403540125776399e+01        D52 -2.077666069300621e-08 -5.827901093609663e-10 -6.313994319700354e-05 -3.874246711629635e-06
9.403540125776399e+01    IPM1E03 -2.077666069300621e-08 -5.827901093609663e-10 -6.313994319700354e-05 -3.874246711629635e-06
9.433505125776384e+01        D53 -2.095129374927611e-08 -5.827901093609663e-10 -6.430086122414279e-05 -3.874246711629635e-06
9.448505125776384e+01    MQB1E03 -2.113669391858535e-08 -1.891140218321203e-09 -6.458132856994279e-05 1.375813142904548e-07
9.475380125776385e+01        D54 -2.164493785225874e-08 -1.891140218321203e-09 -6.454435359172724e-05 1.375813142904548e-07
9.475380125776385e+01   MBT1E03H -2.164493785225874e-08 -1.891140218321203e-09 -6.454435359172724e-05 1.375813142904548e-07
9.494989125776394e+01        D55 -2.201577153766957e-08 -1.891140218321203e-09 -6.451737527180801e-05 1.375813142904548e-07
9.494989125776394e+01   MBT1E03V -2.201577153766957e-08 -1.891140218321203e-09 -6.451737527180801e-05 1.375813142904548e-07
9.565144125776399e+01        D56 -2.334250095783265e-08 -1.891140218321203e-09 -6.442085510076753e-05 1.375813142904548e-07
9.565144125776399e+01    IHA1E03 -2.334250095783265e-08 -1.891140218321203e-09 -6.442085510076753e-05 1.375813142904548e-07
1.105854012577640e+02        D57 -5.158471333263214e-08 -1.891140218321203e-09 -6.236622125640646e-05 1.375813142904548e-07
1.105854012577640e+02    IPM1A01 -5.158471333263214e-08 -1.891140218321203e-09 -6.236622125640646e-05 1.375813142904548e-07
1.108850512577639e+02        D58 -5.215139349905217e-08 -1.891140218321203e-09 -6.232499501557934e-05 1.375813142904548e-07
1.110350512577639e+02    MQB1A01 -5.204882117954519e-08 3.257091728204005e-09 -6.276613212664104e-05 -6.026699334273645e-06
1.113038012577640e+02        D59 -5.117347777759010e-08 3.257091728204005e-09 -6.438580757272782e-05 -6.026699334273645e-06
1.113038012577640e+02   MBT1A01H -5.117347777759010e-08 3.257091728204005e-09 -6.438580757272782e-05 -6.026699334273645e-06
1.114998912577640e+02        D60 -5.053479466060644e-08 3.257091728204005e-09 -6.556758304518536e-05 -6.026699334273645e-06
1.114998912577640e+02   MBT1A01V -5.053479466060644e-08 3.257091728204005e-09 -6.556758304518536e-05 -6.026699334273645e-06
1.120053512577640e+02        D61 -4.888846507566778e-08 3.257091728204005e-09 -6.861383849068749e-05 -6.026699334273645e-06
1.120053512577640e+02    ITV1A01 -4.888846507566778e-08 3.257091728204005e-09 -6.861383849068749e-05 -6.026699334273645e-06
1.137199712577640e+02        D62 -4.330379045665457e-08 3.257091728204005e-09 -7.894733770321976e-05 -6.026699334273645e-06
1.138699712577640e+02    MQB1A02 -4.268059368622002e-08 5.047882890148178e-09 -8.009888313270250e-05 -9.335244917207130e-06
1.165523912577640e+02        D63 -2.914005166402890e-08 5.047882890148178e-09 -1.051399308035172e-04 -9.335244917207130e-06
1.175539994477640e+02    MJD1A01 -5.350481745415058e-08 -8.188178033993091e-08 -1.130539400999473e-04 -6.331751243793137e-06
1.211438414477640e+02        D64 -3.474474715532065e-07 -8.188178033993091e-08 -1.357839266484680e-04 -6.331751243793137e-06
1.211438414477640e+02    SBC1A02 -3.474474715532065e-07 -8.188178033993091e-08 -1.357839266484680e-04 -6.331751243793137e-06
1.217358414477640e+02        D65 -3.959214855144492e-07 -8.188178033993091e-08 -1.395323233847938e-04 -6.331751243793137e-06
1.217358414477640e+02    SSS1A02 -3.959214855144492e-07 -8.188178033993091e-08 -1.395323233847938e-04 -6.331751243793137e-06
1.227691914477640e+02        D66 -4.805340232287146e-07 -8.188178033993091e-08 -1.460752385325674e-04 -6.331751243793137e-06
1.227691914477640e+02    IPM1A03 -4.805340232287146e-07 -8.188178033993091e-08 -1.460752385325674e-04 -6.331751243793137e-06
1.230688414477639e+02        D67 -5.050698987075676e-07 -8.188178033993091e-08 -1.479725477927694e-04 -6.331751243793137e-06
1.232188414477639e+02    MQB1A03 -5.238917403746520e-07 -1.696167845071688e-07 -1.470689245905113e-04 1.835510919021476e-05
1.236830814477639e+02        D68 -6.026346364142531e-07 -1.696167845071688e-07 -1.385477487000467e-04 1.835510919021476e-05
1.236830814477639e+02   MBT1A03V -6.026346364142531e-07 -1.696167845071688e-07 -1.385477487000467e-04 1.835510919021476e-05
1.264260014477640e+02        D69 -1.067879906974681e-06 -1.696167845071688e-07 -8.820115260002024e-05 1.835510919021476e-05
1.264260014477640e+02    IPM1A04 -1.067879906974681e-06 -1.696167845071688e-07 -8.820115260002024e-05 1.835510919021476e-05
1.267256514477639e+02        D70 -1.118705576452238e-06 -1.696167845071688e-07 -8.270104413117412e-05 1.835510919021476e-05
1.268756514477639e+02    MQL1A04 -1.115833039460252e-06 2.077595715054625e-07 -8.197216290160692e-05 -8.596114001188720e-06
1.271444014477639e+02        D71 -1.059997654618168e-06 2.077595715054625e-07 -8.428236853942602e-05 -8.596114001188720e-06
1.271444014477639e+02   MBT1A04H -1.059997654618168e-06 2.077595715054625e-07 -8.428236853942602e-05 -8.596114001188720e-06
1.278459514477639e+02        D72 -9.142439272285115e-07 2.077595715054625e-07 -9.031297231695994e-05 -8.596114001188720e-06
1.278459514477639e+02    ITV1A04 -9.142439272285115e-07 2.077595715054625e-07 -9.031297231695994e-05 -8.596114001188720e-06
1.300828204477639e+02        D73 -4.495129822746570e-07 2.077595715054625e-07 -1.095413532466850e-04 -8.596114001188720e-06
1.300828204477639e+02    IPM1A05 -4.495129822746570e-07 2.077595715054625e-07 -1.095413532466850e-04 -8.596114001188720e-06
1.303824704477639e+02        D74 -3.872578266730409e-07 2.077595715054625e-07 -1.121171788071414e-04 -8.596114001188720e-06
1.305324704477639e+02    MQB1A05 -3.598969542035969e-07 1.576665982381297e-07 -1.123026486342322e-04 6.127207131530246e-06
1.309967104477639e+02        D75 -2.867018126375249e-07 1.576665982381297e-07 -1.094581539954904e-04 6.127207131530246e-06
1.309967104477639e+02   MBT1A05V -2.867018126375249e-07 1.576665982381297e-07 -1.094581539954904e-04 6.127207131530246e-06
1.360473102477639e+02        D76 5.096090768906535e-07 1.576665982381297e-07 -7.851208288242522e-05 6.127207131530246e-06
1.370489184377639e+02    MJD1A02 6.347634749405196e-07 6.482043198161633e-08 -7.128033656012335e-05 8.189142161149232e-06
1.422641104377639e+02        D77 9.728144732475893e-07 6.482043198161633e-08 -2.857238787443515e-05 8.189142161149232e-06
1.422641104377639e+02    IPM1A06 9.728144732475893e-07 6.482043198161633e-08 -2.857238787443515e-05 8.189142161149232e-06
1.425637604377639e+02        D78 9.922379156908780e-07 6.482043198161633e-08 -2.611851142584709e-05 8.189142161149232e-06
1.427137604377639e+02    MQB1A06 1.017713816129608e-06 2.757611733729005e-07 -2.449322422744298e-05 1.342598592221288e-05
1.429825104377639e+02        D79 1.091824631473578e-06 2.757611733729005e-07 -2.088499051084812e-05 1.342598592221288e-05
1.429825104377639e+02   MBT1A06H 1.091824631473578e-06 2.757611733729005e-07 -2.088499051084812e-05 1.342598592221288e-05
1.482286114377639e+02        D80 2.538495598866332e-06 2.757611733729005e-07 4.954908766165905e-05 1.342598592221288e-05
1.492302196277639e+02    MJD1A03 2.776692452841378e-06 1.634102875866071e-07 6.233511753826752e-05 1.188587651571761e-05
1.544454116277639e+02        D81 3.628908477380752e-06 1.634102875866071e-07 1.243222456560259e-04 1.188587651571761e-05
1.544454116277639e+02    IPM1A07 3.628908477380752e-06 1.634102875866071e-07 1.243222456560259e-04 1.188587651571761e-05
1.547450616277639e+02        D82 3.677874370056073e-06 1.634102875866071e-07 1.278838485539602e-04 1.188587651571761e-05
1.548950616277639e+02    MQB1A07 3.741727818417746e-06 6.894901731482692e-07 1.283256555819292e-04 -6.005314217282261e-06
1.553593016277639e+02        D83 4.061816736400113e-06 6.894901731482692e-07 1.255377485096980e-04 -6.005314217282261e-06
1.553593016277639e+02   MBT1A07V 4.061816736400113e-06 6.894901731482692e-07 1.255377485096980e-04 -6.005314217282261e-06
1.581022196277639e+02        D84 5.953031743151599e-06 6.894901731482692e-07 1.090656640474587e-04 -6.005314217282261e-06
1.581022196277639e+02    IPM1A08 5.953031743151599e-06 6.894901731482692e-07 1.090656640474587e-04 -6.005314217282261e-06
1.584018696277638e+02        D85 6.159637473535411e-06 6.894901731482692e-07 1.072661716422507e-04 -6.005314217282261e-06
1.585518696277638e+02    MQB1A08 6.147167722924888e-06 -8.552395579731961e-07 1.083421284111191e-04 2.039598947769859e-05
1.588206196277638e+02        D86 5.917322091719579e-06 -8.552395579731961e-07 1.138235505832508e-04 2.039598947769859e-05
1.588206196277638e+02   MBT1A08H 5.917322091719579e-06 -8.552395579731961e-07 1.138235505832508e-04 2.039598947769859e-05
1.617590383277638e+02        D87 3.404270181591356e-06 -8.552395579731961e-07 1.737555074695248e-04 2.039598947769859e-05
1.617590383277638e+02    IPM1A09 3.404270181591356e-06 -8.552395579731961e-07 1.737555074695248e-04 2.039598947769859e-05
1.620586883277637e+02        D88 3.147997648044770e-06 -8.552395579731961e-07 1.798671657165153e-04 2.039598947769859e-05
1.622086883277638e+02    MQB1A09 3.047689690317192e-06 -4.842152003757373e-07 1.813320801280522e-04 -8.923737490611994e-07
1.626729283277638e+02        D89 2.822897625694754e-06 -4.842152003757373e-07 1.809178045387880e-04 -8.923737490611994e-07
1.626729283277638e+02   MBT1A09V 2.822897625694754e-06 -4.842152003757373e-07 1.809178045387880e-04 -8.923737490611994e-07
1.677235443277638e+02        D90 3.773125872338210e-07 -4.842152003757373e-07 1.764107674037995e-04 -8.923737490611994e-07
1.687251525177638e+02    MJD1A04 -1.345968069085188e-07 -5.674627678743602e-07 1.730790913955944e-04 -5.703189278167211e-06
1.711079245177638e+02        D91 -1.486731201242004e-06 -5.674627678743602e-07 1.594896916728777e-04 -5.703189278167211e-06
1.711079245177638e+02    IPM1A10 -1.486731201242004e-06 -5.674627678743602e-07 1.594896916728777e-04 -5.703189278167211e-06
1.739403445177638e+02        D92 -3.094024094224740e-06 -5.674627678743602e-07 1.433358642976110e-04 -5.703189278167211e-06
1.739403445177638e+02    IPM1A11 -3.094024094224740e-06 -5.674627678743602e-07 1.433358642976110e-04 -5.703189278167211e-06
1.742399945177638e+02        D93 -3.264064312618303e-06 -5.674627678743602e-07 1.416269036304081e-04 -5.703189278167211e-06
1.743899945177639e+02    MQB1A11 -3.302210937516258e-06 6.004507906541960e-08 1.427611554649227e-04 2.086227216324407e-05
1.746587445177638e+02        D94 -3.286073822517432e-06 6.004507906541960e-08 1.483678911087936e-04 2.086227216324407e-05
1.746587445177638e+02   MBT1A11H -3.286073822517432e-06 6.004507906541960e-08 1.483678911087936e-04 2.086227216324407e-05
1.799048405177637e+02        D95 -2.971071573412652e-06 6.004507906541960e-08 2.578133736552980e-04 2.086227216324407e-05
1.809064487077637e+02    MJD1A05 -2.923893799904388e-06 3.780241004304364e-09 2.751839024144019e-04 1.352543386808341e-05
1.861216407077637e+02        D96 -2.904179117260666e-06 3.780241004304364e-09 3.457216369197596e-04 1.352543386808341e-05
1.861216407077637e+02    IPM1A13 -2.904179117260666e-06 3.780241004304364e-09 3.457216369197596e-04 1.352543386808341e-05
1.864212907077637e+02        D97 -2.903046368043726e-06 3.780241004304364e-09 3.497745331783310e-04 1.352543386808341e-05
1.865712907077638e+02    MQB1A13 -2.933207498590032e-06 -4.066449375544343e-07 3.481853939095726e-04 -3.467767617018452e-05
1.870355307077638e+02        D98 -3.121988344400308e-06 -4.066449375544343e-07 3.320866295243255e-04 -3.467767617018452e-05
1.870355307077638e+02   MBT1A13V -3.121988344400308e-06 -4.066449375544343e-07 3.320866295243255e-04 -3.467767617018452e-05
1.897784507077638e+02        D99 -4.237382876517130e-06 -4.066449375544343e-07 2.369685380036019e-04 -3.467767617018452e-05
1.897784507077638e+02    IPM1A14 -4.237382876517130e-06 -4.066449375544343e-07 2.369685380036019e-04 -3.467767617018452e-05
1.900781007077638e+02       D100 -4.359234032055325e-06 -4.066449375544343e-07 2.265773723392054e-04 -3.467767617018452e-05
1.902281007077638e+02    MQB1A14 -4.348283615965956e-06 5.522578587478366e-07 2.250079333411503e-04 1.369504153457275e-05
1.904968507077638e+02       D101 -4.199864316427500e-06 5.522578587478366e-07 2.286884757535661e-04 1.369504153457275e-05
1.904968507077638e+02   MBT1A14H -4.199864316427500e-06 5.522578587478366e-07 2.286884757535661e-04 1.369504153457275e-05
1.937348987077638e+02       D102 -2.411626861424769e-06 5.522578587478366e-07 2.730336776045067e-04 1.369504153457275e-05
1.938848987077638e+02    MQB1A15 -2.352020230486944e-06 2.437882297497507e-07 2.724916408244591e-04 -2.091082401873923e-05
1.943491387077638e+02       D103 -2.238843982707915e-06 2.437882297497507e-07 2.627839998819992e-04 -2.091082401873923e-05
1.943491387077638e+02   MBT1A15V -2.238843982707915e-06 2.437882297497507e-07 2.627839998819992e-04 -2.091082401873923e-05
1.993997487077638e+02       D104 -1.007564711651534e-06 2.437882297497507e-07 1.571715829847155e-04 -2.091082401873923e-05
2.004013568977638e+02    MJD1A06 -7.909045472642386e-07 1.687144308658912e-07 1.340211138524133e-04 -2.491916218815189e-05
2.056165488977638e+02       D105 8.897360287211096e-08 1.687144308658912e-07 4.062898562061098e-06 -2.491916218815189e-05
2.056165488977638e+02    IPM1A16 8.897360287211096e-08 1.687144308658912e-07 4.062898562061098e-06 -2.491916218815189e-05
2.059161988977638e+02       D106 1.395288820810781e-07 1.687144308658912e-07 -3.404128387619114e-06 -2.491916218815189e-05
2.060661988977638e+02    MQB1A16 1.640040647023697e-07 1.572714844519012e-07 -7.171468439597835e-06 -2.536528571445466e-05
2.065304388977638e+02       D107 2.370157786443233e-07 1.572714844519012e-07 -1.894704867967672e-05 -2.536528571445466e-05
2.065304388977638e+02   MBT1A16H 2.370157786443233e-07 1.572714844519012e-07 -1.894704867967672e-05 -2.536528571445466e-05
2.115810488977638e+02       D108 1.031332710731934e-06 1.572714844519012e-07 -1.470572143619575e-04 -2.536528571445466e-05
2.125826570877638e+02    MJD1A07 1.154366025284045e-06 5.990836569543116e-08 -1.704752880638643e-04 -2.099437868935166e-05
2.180975090877638e+02       D109 1.484751795656227e-06 5.990836569543116e-08 -2.862561793675928e-04 -2.099437868935166e-05
2.182475090877638e+02    MQB1A17 1.512026573425373e-06 3.045093430937124e-07 -2.859311626847310e-04 2.531925006837713e-05
2.187117490877638e+02       D110 1.653391990863202e-06 3.045093430937124e-07 -2.741769540329872e-04 2.531925006837713e-05
2.187117490877638e+02   MBT1A17V 1.653391990863202e-06 3.045093430937124e-07 -2.741769540329872e-04 2.531925006837713e-05
2.214546790877638e+02       D111 2.488639803315237e-06 3.045093430937124e-07 -2.047280234429335e-04 2.531925006837713e-05
