5.184081059843221e-05 2.214324320365360e-06
1.439735132352962e-04 1.718747618896061e-05
1.808429586992348e-04 2.561580456407533e-05
1.483620097055308e-04 2.427957230867561e-05
5.893674754794190e-05 1.368918409022583e-05
-5.327265468111116e-05 -2.109938292282071e-06
-1.453984973753284e-04 -1.707771231943606e-05
-1.822610334840119e-04 -2.550542404148283e-05
-1.497778717061848e-04 -2.416907014541618e-05
-1.497778717061848e-04 -2.416907014541618e-05
