MQB1S01 -0.985166
MQL1S02 2.10899
MQN1S03 -1.87397
MQN1S04 -1.10998
MQL1S05 2.61453
MQB1S06 -1.76816
MQL1S07 -0.533242
MQL1S08 0.680891
MQL1S09 -0.593987
MQB1S10 0.413377
MQB1E01 -0.466775
MQB1E02 0.431392
MQB1E03 -0.41472
MQB1A01 0.65787
MQB1A02 0.277511
MQB1A03 -1.11338
MQL1A04 2.1917
MQB1A05 -0.873351
MQB1A06 0.881279
MQB1A07 -0.92949
MQB1A08 1.63791
MQB1A09 -0.784709
MQB1A11 1.24852
MQB1A13 -0.919291
MQB1A14 1.43222
MQB1A15 -0.844503
MQB1A16 0.563059
MQB1A17 -1.0771
MQB1A18 1.32973
MQB1A19 -0.60097
MQB1A21 0.598845
MQB1A23 -0.60097
MQB1A24 1.32973
MQB1A25 -1.0771
MQB1A26 0.563059
MQB1A27 -0.844503
MQB1A28 1.43222
MQB1A29 -0.919291
MQB1A31 1.24852
MQB1A33 -0.784709
MQB1A34 1.63791
MQB1A35 -0.92949
MQB1A36 0.881279
MQB1A37 -0.873351
MQL1A38 2.1917
MQB1A39 -1.11338
MQB1A40 0.643018
MQB1R01 1.27219
MQL1R02 -1.75829
MQL1R03 2.33596
MQL1R04 -1.67438
MQB1R05 -1.05414
MQL1R06 2.73936
MQL1R07 -1.70563
MQN1R08 -1.86521
MQL1R09 2.14792
MQB1R10 -0.981184
