IPM1S05 1.33626e-06
IPM1S05 1.33626e-06
IPM1S07 8.23243e-07
IPM1S07 8.23243e-07
IPM1S08 8.761e-07
IPM1S09 2.24e-06
IPM1S10 -8.349e-09
IPM1E01 1.44931e-06
IPM1E02 2.04655e-06
IPM1E03 2.88942e-07
IPM1A01 6.06213e-07
IPM1A03 3.05969e-06
IPM1A03 3.05969e-06
IPM1A04 1.33974e-05
IPM1A05 7.1654e-06
IPM1A06 2.94121e-06
IPM1A07 1.3871e-07
IPM1A08 2.27378e-06
IPM1A09 7.70154e-07
IPM1A10 3.48149e-07
IPM1A13 3.51454e-06
IPM1A14 1.05953e-05
IPM1A16 6.75315e-06
IPM1A16 6.75315e-06
IPM1A18 1.09016e-06
IPM1A18 1.09016e-06
IPM1A19 3.41161e-06
IPM1A21 4.20261e-07
IPM1A23 3.4937e-09
IPM1A24 3.509e-06
IPM1A26 5.28319e-06
IPM1A26 5.28319e-06
IPM1A28 5.10977e-06
IPM1A28 5.10977e-06
IPM1A29 1.22088e-05
IPM1A31 -0.001326
IPM1A33 -0.01611
IPM1A34 -0.03096
IPM1A36 -0.03366
IPM1A36 -0.03366
IPM1A38 -0.02152
IPM1A38 -0.02152
IPM1A39 -0.007352
IPM1R01 -0.013626
IPM1R01 -0.013626
IPM1R02 -0.09815
IPM1R03 -0.20009
IPM1R04 -0.13652
IPM1R06 -0.13377
IPM1R06 -0.13377
IPM1R08 -0.05226
IPM1R08 -0.05226
IPM1R09 0.012065
IPM1R10 0.131323
IPM1R10A -0.003199
