IPM1S05 0
IPM1S05 0
IPM1S07 0
IPM1S07 0
IPM1S08 0
IPM1S09 0
IPM1S10 0
IPM1E01 0.000495295
IPM1E02 1.97135e-05
IPM1E03 0.000211229
IPM1A01 0.000351504
IPM1A03 3.07202e-05
IPM1A03 3.07202e-05
IPM1A04 0.00215684
IPM1A05 -3.88897e-06
IPM1A06 0.000367531
IPM1A07 0.000510753
IPM1A08 0.0010658
IPM1A09 0.00130239
IPM1A10 0.000452691
IPM1A13 7.97842e-05
IPM1A14 0.00174046
IPM1A16 0.000726012
IPM1A16 0.000726012
IPM1A18 0.00204694
IPM1A18 0.00204694
IPM1A19 0.000102925
IPM1A21 0.000558041
IPM1A23 0.000282023
IPM1A24 6.9872e-06
IPM1A26 0.000308224
IPM1A26 0.000308224
IPM1A28 0.00011673
IPM1A28 0.00011673
IPM1A29 0.000293994
IPM1A31 -3.89404e-06
IPM1A33 0.000313745
IPM1A34 0.000801365
IPM1A36 0.000783947
IPM1A36 0.000783947
IPM1A38 0.000302819
IPM1A38 0.000302819
IPM1A39 0.000376053
IPM1R01 0.000253419
IPM1R01 0.000253419
IPM1R02 0.00244658
IPM1R03 0.00545908
IPM1R04 0.00407615
IPM1R06 0.00429961
IPM1R06 0.00429961
IPM1R08 0.00158311
IPM1R08 0.00158311
IPM1R09 7.03e-05
IPM1R10 -0.0725551
IPM1R10A 0.00018596
