IPM1S05 3.91811e-07
IPM1S05 3.91811e-07
IPM1S07 3.55186e-07
IPM1S07 3.55186e-07
IPM1S08 4.47915e-07
IPM1S09 1.01831e-06
IPM1S10 -4.808e-09
IPM1E01 7.03387e-07
IPM1E02 9.11378e-07
IPM1E03 8.82981e-08
IPM1A01 3.00826e-07
IPM1A03 1.2948e-06
IPM1A03 1.2948e-06
IPM1A04 5.13898e-06
IPM1A05 3.10542e-06
IPM1A06 1.15263e-06
IPM1A07 3.2322e-09
IPM1A08 1.12029e-06
IPM1A09 1.44836e-07
IPM1A10 1.78393e-07
IPM1A13 1.44218e-06
IPM1A14 3.98052e-06
IPM1A16 2.61716e-06
IPM1A16 2.61716e-06
IPM1A18 1.83762e-07
IPM1A18 1.83762e-07
IPM1A19 1.39798e-06
IPM1A21 9.86945e-08
IPM1A23 1.9892e-09
IPM1A24 1.49259e-06
IPM1A26 2.41147e-06
IPM1A26 2.41147e-06
IPM1A28 2.12823e-06
IPM1A28 2.12823e-06
IPM1A29 5.48991e-06
IPM1A31 -0.00076
IPM1A33 -0.009243
IPM1A34 -0.01777
IPM1A36 -0.01931
IPM1A36 -0.01931
IPM1A38 -0.01234
IPM1A38 -0.01234
IPM1A39 -0.004224
IPM1R01 -0.007817
IPM1R01 -0.007817
IPM1R02 -0.05632
IPM1R03 -0.11484
IPM1R04 -0.07836
IPM1R06 -0.07679
IPM1R06 -0.07679
IPM1R08 -0.07921
IPM1R08 -0.07921
IPM1R09 0.031765
IPM1R10 0.131323
IPM1R10A -0.009281
