IPM1S05 0
IPM1S05 0
IPM1S07 1.31672e-05
IPM1S07 1.31672e-05
IPM1S08 3.14924e-06
IPM1S09 2.78447e-05
IPM1S10 1.5395e-08
IPM1E01 1.10955e-05
IPM1E02 2.84718e-05
IPM1E03 1.03149e-05
IPM1A01 3.59619e-06
IPM1A03 5.31978e-05
IPM1A03 5.31978e-05
IPM1A04 0.000315463
IPM1A05 0.000113203
IPM1A06 6.57286e-05
IPM1A07 1.10992e-05
IPM1A08 1.49481e-05
IPM1A09 4.09367e-05
IPM1A10 1.0895e-06
IPM1A13 6.64515e-05
IPM1A14 0.00025752
IPM1A16 0.000151938
IPM1A16 0.000151938
IPM1A18 6.12169e-05
IPM1A18 6.12169e-05
IPM1A19 6.53473e-05
IPM1A21 0.0073942
IPM1A23 0.020377
IPM1A24 0.035514
IPM1A26 0.147174
IPM1A26 0.147174
IPM1A28 0.030247
IPM1A28 0.030247
IPM1A29 0.26393
IPM1A31 0.084216
IPM1A33 0.0015369
IPM1A34 0.109483
IPM1A36 0.054043
IPM1A36 0.054043
IPM1A38 0.027874
IPM1A38 0.027874
IPM1A39 0.32331
IPM1R01 7.213e-05
IPM1R01 7.213e-05
IPM1R02 0.27476
IPM1R03 0.99502
IPM1R04 1.12297
IPM1R06 1.5809
IPM1R06 1.5809
IPM1R08 0.45911
IPM1R08 0.45911
IPM1R09 0.171852
IPM1R10 0.197494
IPM1R10A 0.041762
