MQB1S01 2.96231
MQL1S02 2.9624
MQN1S03 0.0780029
MQN1S04 2.96486
MQL1S05 2.89832
MQB1S06 0.120626
MQL1S07 2.58176
MQL1S08 2.81546
MQL1S09 2.88273
MQB1S10 3.02168
MQB1E01 3.49865
MQB1E02 2.92476
MQB1E03 2.4065
MQB1A01 2.78599
MQB1A02 0.078855
MQB1A03 0.0835305
MQL1A04 2.91764
MQB1A05 0.072703
MQB1A06 3.00947
MQB1A07 2.67631
MQB1A08 2.7807
MQB1A09 2.53336
MQB1A11 2.81847
MQB1A13 2.59015
MQB1A14 0.0750607
MQB1A15 0.0741167
MQB1A16 2.96261
MQB1A17 2.35231
MQB1A18 2.70882
MQB1A19 2.6501
MQB1A21 2.99226
MQB1A23 3.08823
MQB1A24 0.0744874
MQB1A25 2.95829
MQB1A26 2.91826
MQB1A27 3.21226
MQB1A28 0.0747529
MQB1A29 3.3472
MQB1A31 2.97771
MQB1A33 2.62303
MQB1A34 0.0823437
MQB1A35 2.46269
MQB1A36 2.88804
MQB1A37 3.08326
MQL1A38 3.03854
MQB1A39 3.21117
MQB1A40 0.0731725
MQB1R01 0.0735644
MQL1R02 0.0995321
MQL1R03 0.0728241
MQL1R04 3.00438
MQB1R05 0.0752809
MQL1R06 0.0730335
MQL1R07 2.95968
MQN1R08 2.96987
MQL1R09 2.96439
MQB1R10 2.95716
